timestamp,tweet_text,all_hashtags,retweet_count,tweet_created_at, username,followers_count,target
5/3/2021 15:01,@ebcapital @1MainCapital +1 000% as they say...  $GOOGL drive is very practical between fried for sth free. $MSFT unbeatable,[],0,5/3/2021 15:01,kemkem421,139,positive
5/3/2021 15:01,Don't miss our next FREE OPTION TRADE.  Sign up for our Daily Free Trades at https://t.co/xnba1ysRZv $NVDA $TSLA $GS $GILD $DKNG $GOOGL $FB,[],0,5/3/2021 15:01,ExactOptionPick,1175,neutral
5/3/2021 15:09,WEEKLY US STOCKS FORECASTS DJIA bull market SPX bull market  NASDAQ near all time high RUSSELL Lagging $AAPL $BIDU $TSLA $FB $GOOGL $INTC $DBX $CSCO $MSFT https://t.co/Dg3wrxWmUA,[],0,5/3/2021 15:09,ivalgoforecasts,365,positive
5/3/2021 15:09,"$GOOG vs. $GOOGL always so weird. You'd think with a market cap this size that a market maker would step in to arbitrage between the two, and yet, 0.6% difference between the moves today (which isn't out of the ordinary here) https://t.co/dhhi4fBP7V",[],0,5/3/2021 15:09,IlTavoloBambini,291,negative
5/3/2021 15:09,Why do you need Spotify if you subscribe to Youtube Premium?  Enlighten me.  $SPOT $GOOGL,[],0,5/3/2021 15:09,Bigapple2la,481,positive
5/3/2021 15:17,"All of big tech delivered crushing results, yet they got crushed.  Market exhaustion.  $AAPL $NDX $NQ $GOOGL $AMZN $VIX $FB",[],0,5/3/2021 15:17,drskogen,533,negative
5/3/2021 15:17,Target Price and Potential  #mega #communicationservices #SP500 $SPX  stocks: $NFLX $FB $GOOG $GOOGL     https://t.co/xTK4MjcMzM https://t.co/nDTmSiTXWt,"['mega', 'communicationservices', 'SP500']",0,5/3/2021 15:17,Finscreener_com,558,positive
5/3/2021 15:19,"FAAMG Big Tech companies are collectively worth $8T+::  - FB, Facebook ($923.6B) - AAPL, Apple ($2.2T) - AMZN, Amazon ($1.7T) - MSFT, Microsoft ($1.9T) - GOOGL, Alphabet ($1.6T)",[],6,5/3/2021 15:19,TheHustle,59266,positive
5/3/2021 15:23,"#Options Flow Grid Update $GOOGL #OptionsTrading #alphabet Shares ⬆️0.11% to $2,354.91 #OptionsFlow #Google #YouTube #stocks #stock #StockMarket #investing #Investment https://t.co/B7BWRcVOEf https://t.co/RylGEYJY4Q","['Options', 'OptionsTrading', 'alphabet', 'OptionsFlow', 'Google', 'YouTube', 'stocks', 'stock', 'StockMarket', 'investing', 'Investment']",0,5/3/2021 15:23,TickwatcherMF,3869,neutral
5/3/2021 15:24,Smart and very accurate depiction on $roku vs $googl feud:  @awolk https://t.co/XQXHGmbyoA,[],1,5/3/2021 15:24,MichaelDelales,943,positive
5/3/2021 15:24,googl,[],0,5/3/2021 15:24,HackerHaaka,16,neutral
5/3/2021 15:24,Join the most profitable trading alerts chatroom  $SPX $SPY $AMZN $AAPL $AMD $FB $SHOP $BYND $NVDA $GOOGL $MSFT $TSLA $BA $CMG $INTC $NFLX $JPM $BAC $YM $YM_F $NQ $NQ_F $ES $ES_F $GC $GLD $QQQ $WMT $SQ $TLT $BABA $BIDU $ROKU $RTY_F $RTY $IWM $VIX $DIA $COST https://t.co/Awe6x2hJ8H,[],0,5/3/2021 15:24,Vijayraj11122,556,neutral
5/3/2021 15:25,Imagine an economy where tech 🤮🤢 *AFTER* record earnings from $aapl $amzn $googl... 🤔  #winning  ht @coloradotravis https://t.co/p0JWSUeatl,['winning'],0,5/3/2021 15:25,dapstats,2444,negative
5/3/2021 15:26,"Market Notes, compiled by listening to some experts/news I follow.  $AAPL $AMZN $SPCE $MELI $GOOGL $TWTR $FB $NIO $DOCU $RKT $FUBO $SHOP $WMT $MCD $DIS $MSFT $AMD $TSLA $ZM $SBUX $SNAP $MA $V $BA $CCL $MMM $QS $BKNG $RKT $LRCX $NNOX $VLDR $SPY $JNJ $NOW $SE $GS $BAC $BABA $DKNG https://t.co/0Wad90JAjw",[],0,5/3/2021 15:26,Jackmor98705125,195,neutral
5/3/2021 15:27,Some results from our Community worth sharing  📈🚀  $AMZN $BABA $PFE $UPS $PINS $PYPL $SNAP $GOOGL $XOM $F $QCOM $TMO $PTON $ABBV $APPS $SPOT $ON $ATVI $CLX $BMY $BP $GILD $CMG $EA $OTIS $EBAY $QTNT $NXPI $FEYE $VRTX $SIRI $CRUS $MRK $PLUS $LGND $BIIB $PENN $HOG $ARLP $MDC $REGN https://t.co/P8uiTUoRot,[],0,5/3/2021 15:27,Jackmor98705125,195,positive
5/3/2021 15:27,Some results from our Community worth sharing  📈🚀  $AMZN $BABA $PFE $UPS $PINS $PYPL $SNAP $GOOGL $XOM $F $QCOM $TMO $PTON $ABBV $APPS $SPOT $ON $ATVI $CLX $BMY $BP $GILD $CMG $EA $OTIS $EBAY $QTNT $NXPI $FEYE $VRTX $SIRI $CRUS $MRK $PLUS $LGND $BIIB $PENN $HOG $ARLP $MDC $REGN https://t.co/rcp2xsGw9x,[],0,5/3/2021 15:27,Jackmor98705125,195,positive
5/3/2021 15:28,Top Chatroom  Join for both FREE &amp; PREMIUM SERVICE!  🗣️👥👤 $SPX $SPY $AMZN $AAPL $AMD $FB $SHOP $BYND $NVDA $GOOGL $MSFT $TSLA $BA $CMG $INTC $NFLX $JPM $BAC $YM $YM_F $NQ $NQ_F $ES $ES_F $GC $GLD $QQQ $WMT $SQ $TLT $BABA $BIDU $ROKU $RTY $IWM $VIX https://t.co/PFmIzpOW6X,[],0,5/3/2021 15:28,stocktrader5550,557,neutral
5/3/2021 15:29,Couple of stats and quotes for the week ahead.  Join our discord:   $ES_F $NQ_F $YM_F $SPY $SPX $QQQ $TLT $FB $AMZN $AAPL $NVDA $NFLX $GOOGL $TSLA $XLK $XLE $XLF https://t.co/1KNIVMkunL,[],0,5/3/2021 15:29,stocktrader5550,557,neutral
5/3/2021 15:29,Sheep 🐑 can’t figure out how nasdaq is going down when $AAPL &amp; $GOOGL smashed it 🤔,[],0,5/3/2021 15:29,ultimatejingle,6544,negative
5/3/2021 15:33,One #Ethereum is worth more than one #googl.  Insane,"['Ethereum', 'googl']",0,5/3/2021 15:33,jag9953,24,negative
5/3/2021 15:33,"@MancunianBirder @BirdGuides @BirdWatchingMag @RareBirdAlertUK @googl_phil @RochdaleOnline @citnatchallenge @CanalRiverTrust @SalfordMartin @LukeBlazejewski @MancNature Wonder if that bird was the one seen earlier in the morning Marple, which possibly the samestayed in area as one was seen at Ludworth moor yday morn",[],0,5/3/2021 15:33,doneycj21,269,neutral
5/3/2021 15:33,"@TheHustle - FB, Facebook - selling ads - AAPL, Apple - displaying ads - AMZN, Amazon - selling ads - MSFT, Microsoft - displaying ads - GOOGL, Alphabet - selling ads",[],0,5/3/2021 15:33,miroburn,3654,neutral
5/3/2021 15:36,Flashback 2005:   Google under pressure as Diller buys Ask Jeeves $GOOGL $VZ $AOL $YHOO https://t.co/oe4wvPaxb4,[],0,5/3/2021 15:36,HammerstoneMar3,2975,neutral
5/3/2021 15:36,$GOOGL #Options volume chart in animation. Free super stocks app https://t.co/RawBHHJxMV https://t.co/aFEz6A5wYA,['Options'],0,5/3/2021 15:36,OptionsProVol,1749,neutral
5/3/2021 15:36,China Renaissance today upgraded Google $GOOGL to Buy from Hold with a $3000 price target,[],1,5/3/2021 15:36,StockMKTNewz,85460,positive
5/3/2021 15:45,@CathieDWood is bullish on every stock? She’s full of shit! $twtr $tsla $nio $amd $spy $spx $es_f $iwm $qqq $aapl $amzn $fb $goog $googl $nflx $msft $ba $sq $roku,[],0,5/3/2021 15:45,TradesImperial,76,negative
5/3/2021 15:45,$GOOGL https://t.co/y9ka5XTDtJ,[],2,5/3/2021 15:45,RandomTrade,3650,neutral
5/3/2021 15:51,Cathie Wood Buys Twitter Dip Amid Worst Plunge Since October $TSLA $FB $GOOGL https://t.co/6Wxx34XyrQ,[],0,5/3/2021 15:51,newsfilterio,13439,neutral
5/3/2021 15:52,AAPL: What Does A Huge Jump in Capital Gains Taxes Mean for Tech Leaders? - https://t.co/a16eFS9NB8 https://t.co/3AVlHOFkfN,[],0,5/3/2021 15:52,stockexamen,190,negative
5/3/2021 15:52,"GOLDMAN: Companies are, increasingly. announcing  “substantial cash spending plans” — from $AAPL US investments to $GOOGL $50 billion buyback. It helps that “the five largest stocks (“FAAMG”) alone accounted for 18% of total cash spending in 2020.” [Kostin] https://t.co/vbeakfb5Fm",[],13,5/3/2021 15:52,carlquintanilla,298160,positive
5/3/2021 15:54,$GOOGL revisiting 2345-50 quite a bit with bounces fading faster. Thinking we test 2335-25 and potentially below (ie 2300),[],0,5/3/2021 15:54,TraderMD,739,positive
5/3/2021 15:55,✅ #TENASSOCIATESLLC  ✅ $QNTA  ✅@MedolifeRx  ✅ We use complex science to provide major simple solutions for major human issues.  https://t.co/O66usRvLXb  @StockAlert8  $XL $UAVS $XL $HYLN $PLUG $CLSK $MARA $RIOT $NAKD $MVIS $OCGN $HGEN $GOOGL $AMZN $PLAY $AAPL #OTCMarkets https://t.co/lArdgrHoKG,"['TENASSOCIATESLLC', 'OTCMarkets']",2,5/3/2021 15:55,stocks_trends,19,neutral
5/3/2021 16:05,"If 2020 &amp; 2021 thus far have taught us anything, it is how TECHNOLOGY is impacting numerous sectors  🏡 RE $RDFN $Z $OPEN 📦 E-Com $SHOP $AMZN 💳 Cashless $SQ $PYPL 💻 Ads $TTD $GOOGL 🚗 EVs $TSLA $NIO 🕵️ Cyber $CRWD 🏈 Gambling $DKNG $PENN 🎮 Gaming $SE $SKLZ 🏨 Travel $ABNB",[],18,5/3/2021 16:05,Dividend_Dollar,20691,positive
5/3/2021 16:07,"@clueless_1337 I think $GOOGL and $FB might be in that bucket. Also $PM, as the 6th largest holding in Fundsmith.",[],0,5/3/2021 16:07,rndrtw,12,neutral
5/3/2021 16:10,$GOOG $GOOGL $VOD NEW ARTICLE : Google Cloud and Vodafone partner on data analytics https://t.co/OKiFfjLxah Get all the latest $GOOG related news here : https://t.co/cboaNl2bcm https://t.co/R0uaDyEcrr,[],0,5/3/2021 16:10,StckPro,3062,positive
5/3/2021 16:23,Upgrades &amp; Downgrades: $CVNA $DKNG $FDX $GOOGL $FSLR 😘 #StayGreen #BlackBoxStocks #stocks #stockstowatch #trading #DayTrading #WallStreet #StockMarket #money https://t.co/wRmdBaKVup,"['StayGreen', 'BlackBoxStocks', 'stocks', 'stockstowatch', 'trading', 'DayTrading', 'WallStreet', 'StockMarket', 'money']",0,5/3/2021 16:23,mchaudhry82,13842,neutral
5/3/2021 16:26,$GOOGL  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 896,"['stocks', 'daytrading', 'NYSE', 'NASDAQ', 'market']",0,5/3/2021 16:26,mediasentiment,6892,neutral
5/3/2021 16:26,$GOOGL  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 897,"['stocks', 'daytrading', 'NYSE', 'NASDAQ', 'market']",0,5/3/2021 16:26,mediasentiment,6892,neutral
5/3/2021 16:28,"@wesbury Reality is that Green New Deal is a large subsidy of electric infrastructure to MSFT, GOOGL, FB, AMZN and others building hundreds of data centers a year that consume massive power (and will have Gas generation backup for 24/7). https://t.co/W56znoFMHd",[],0,5/3/2021 16:28,EdwardMcKernan,679,positive
5/3/2021 16:28,Penn National Gaming Launches In-House Gaming Studio With 2 Acquisitions: What Investors Should Know  Related Tickers: $PENN $MSFT $GOOG $CMCSA $EA $DIS $GOOGL Read more at: https://t.co/c4VNB8vAaw,[],0,5/3/2021 16:28,QuantData,6631,neutral
5/3/2021 16:30,✅ April was another positive month for the stock market.  ✅ Mainly due to #FAANGM's stunning Q1 results! 📈 $FB $AMZN $AAPL $NFLX $GOOGL $MSFT  ✅ EU 🇪🇺 GDP declined again but there's a positive outlook for Q2.  And more in our Weekly Analyst Update https://t.co/hW79IyCCY5,['FAANGM'],0,5/3/2021 16:30,get_delta,29342,positive
5/3/2021 16:33,*ELLIOTT SAID TO BUY OVER $200 MILLION TWITTER $TWTR SHARES ON DIP *ELLIOT SAID TO STAY BULLISH ON TWITTER $TWTR DESPITE SELL-OFF  $SNAP $PINS $FB $GOOG $GOOGL $ARKK $ARKW https://t.co/BSlqRhkGZF https://t.co/Hna61aXwVz,[],0,5/3/2021 16:33,DW3p4c,1941,positive
5/3/2021 16:33,Weekly Watchlist 📈 All Charts posted in discord  $IQ $CRM $QCOM $SQ $MA $SPY $QQQ $CMCSA $PSTH $ADBE $GOOGL $HD $PYPL $DRYS $COST https://t.co/VUH67ngoPs,[],0,5/3/2021 16:33,RAJURAYM,77,neutral
5/3/2021 16:35,"Last week, we saw the latest quarterly results for the (unfortunately named) #FAAMG Big Tech companies. That acronym is collectively worth $8T+:  $FB ($923.6B) $AAPL ($2.2T) $AMZN ($1.7T) $MSFT ($1.9T) $GOOGL ($1.6T)  The #pandemic boosted #BigTech sales.  https://t.co/xZQ0l71Hbo","['FAAMG', 'pandemic', 'BigTech']",0,5/3/2021 16:35,StateCreative74,334,positive
5/3/2021 16:36,@gurgavin $AAPL $GOOGL $NFLX $AMZN $FB lol,[],0,5/3/2021 16:36,mob_en,286,neutral
5/3/2021 16:36,Update+Alerts+watchlist  All are here in this discord group 📌    📕⏳🟡70k+members   $WYNN $HOME $KNDI $MOBL $CBAT $NOW $PYPL $FB $GLD $TDOC $AMD $QQQ $BLNK $INTC $NFLX $BABA $BTC.X $MU $MOMO $TSN $FEYS $CAKE $SPAQ $KODK $QCOM $DOW $GOOGL $DOW $TDOC $AAL $SPY https://t.co/0ImArNtcas,[],0,5/3/2021 16:36,Bigbang48184,38,neutral
5/3/2021 16:41,"$GOOGL, Bullish Reversal, at Support level YLo , 1 Minute, 12:41",[],0,5/3/2021 16:41,CBLStocksFeed,214,positive
5/3/2021 16:42,"$GOOGL, Bearish Reversal, at Resistance level YLo , 1 Minute, 12:42",[],0,5/3/2021 16:42,CBLStocksFeed,214,negative
5/3/2021 16:44,"$GOOGL, Bearish Reversal, at Resistance level YLo , 1 Minute, 12:44",[],0,5/3/2021 16:44,CBLStocksFeed,214,negative
5/3/2021 16:49,$GOOGL .GOOGL210507C2370 at 10.2 stop at 8.5 (risky) - [Alert posted on Discord],[],0,5/3/2021 16:49,Showstopper1307,214,negative
5/3/2021 16:52,$GOOGL Was up 1.19 %. Turned negative -0.35% | (Green to red move) #GreenToRed https://t.co/GVxlCwgmt1 https://t.co/5QuPxG6Xiq,['GreenToRed'],0,5/3/2021 16:52,sleekoptions,5996,negative
5/3/2021 16:54,$GOOGL high OI range is 2100.00 to 2350.00 for option expiration 05/07/2021 PutCallRatio=0.79 #maxpain #options https://t.co/eaGIWe2HTN https://t.co/xgSON4eNW4,"['maxpain', 'options']",0,5/3/2021 16:54,optioncharts,2327,negative
5/3/2021 16:54,"Sold 10% off my $PENN position. Wanted to deleverage a bit because I have been #BTFD pretty heavily 🤪 $PENN is still the biggest position in my portfolio followed by $AAPL, $GOOGL, $TSLA, $AMZN $PLTR, $FB, $RDSA and more.",['BTFD'],1,5/3/2021 16:54,ralphvandenhoek,11,positive
5/3/2021 16:56,"$GOOGL, Bullish Reversal, at Support level YLo , 1 Minute, 12:55",[],0,5/3/2021 16:56,CBLStocksFeed,214,positive
5/3/2021 16:58,Most active NASDAQ listed stocks so far today  Dollar Volume: Tesla $TSLA Amazon $AMZN $QQQ Apple $AAPL Facebook $FB $AMD Ocugen $OCGN Microsoft $MSFT $TQQQ Google $GOOGL $GOOG  Volume: $FAMI Sundial $SNDL $PRPO $NAKD $CTRM Vaxart $VXRT $UXIN $LKCO $CIDM $DGLY MicroVision $MVIS,[],0,5/3/2021 16:58,StockMKTNewz,85460,positive
5/3/2021 17:01,Don't miss our next FREE OPTION TRADE.  Sign up for our Daily Free Trades at https://t.co/YdcxI65Njk $NVDA $TSLA $GS $AAPL $BAC $GOOGL $FB,[],0,5/3/2021 17:01,ExactOptionPick,1175,neutral
5/3/2021 17:01,"If $GOOGL cannot hold its earnings gap, we might see lower prices in tech in the near future. Watch the 8EMA for a possible bounce https://t.co/WxEW3zmCng",[],0,5/3/2021 17:01,EClubTrading1,14,negative
5/3/2021 17:01,$NQ is leading down. Bearish divergence on the daily chart is still in control. $QQQ support coming in at 333. Tech stocks are leaning down. $FB $GOOGL $AMZN,[],0,5/3/2021 17:01,Amina0325,5,negative
5/3/2021 17:02,$STEM Is a pure play energy storage company  Customers are $UPS $AMZN $HD $AMZN $WMT  $GOOGL $FB https://t.co/IPlnSm41HO,[],0,5/3/2021 17:02,petemc818,110,neutral
5/3/2021 17:04,"Amazon was ranked by LinkedIn as the best place to grow your career. But the list omitted major factors like pay and race. (AMZN, GOOG, GOOGL, JPM, ATT, BAC, AAPL, WMT, UNH, ACN, DELL, VZ, CVS, RTX, PWC, CMCSA, FB, MSFT) https://t.co/Ic82lfh2zJ https://t.co/33hUUYgNKm",[],0,5/3/2021 17:04,jubares,6074,neutral
5/3/2021 17:05,"$GOOGL, Bullish Reversal, at Support level YLo , 1 Minute, 13:04",[],0,5/3/2021 17:05,CBLStocksFeed,214,positive
5/3/2021 17:06,Join Robinhood with my link and we'll both get a free stock https://t.co/MGk6v5675x #DOGE #BITCOIN #GOOGL #TLSA #NFLX #FB #ROBINHOOD #STONKS #TOTHEMOON,"['DOGE', 'BITCOIN', 'GOOGL', 'TLSA', 'NFLX', 'FB', 'ROBINHOOD', 'STONKS', 'TOTHEMOON']",0,5/3/2021 17:06,ogreenthumb,19362,positive
5/3/2021 17:09,"$GOOGL, Bullish Reversal, at Support level YLo , 1 Minute, 13:08",[],0,5/3/2021 17:09,CBLStocksFeed,214,positive
5/3/2021 17:13,"The ""Big Tech Five"" makes up ~22% of the S&amp;P 500's value $googl $aapl $fb $msft $amzn",[],0,5/3/2021 17:13,1337Ref,30,neutral
5/3/2021 17:13,@BlackjacketCo I would have thought $AMZN is the most offensive behemoth right now. $GOOGL has had antitrust issues forever doesn’t make any difference to them really. I get the $AAPL store issue tho it’s going to come to a head but I don’t see it as a major risk to the business tbh.,[],0,5/3/2021 17:13,BornInvestor,10765,positive
5/3/2021 17:17,$BIDU $GOOGL one of these is undervalued 😎,[],0,5/3/2021 17:17,MrVinceVaughn,240,positive
5/3/2021 17:23,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/Hh469PVbmP,"['google', 'googl', 'stock', 'tech', 'internet', 'goog', 'technology', 'epic', 'monster']",0,5/3/2021 17:23,leoventuresllc,204,positive
5/3/2021 17:23,@PigeonMgmt I’m sure $AMZN $TSLA and $GOOGL were staples in dumb money portfolios in the past too🤔,[],1,5/3/2021 17:23,InvestorBettor,921,negative
5/3/2021 17:25,"$GOOGL, Bearish Reversal, at Resistance level YLo , 1 Minute, 13:24",[],0,5/3/2021 17:25,CBLStocksFeed,214,negative
5/3/2021 17:26,@BornInvestor My long term portfolio: $MSFT 15% $GOOGL 12% $AMZN 12% $FB 10% $ARKK 10% $NVDA 10% $ADBE 8% $AAPL 7% $VIG 5% $SCHD 5% $ARKQ 4% $VIGI 1% $DIS 1% not closing any one any time soon. 💎,[],0,5/3/2021 17:26,TrueTrendNow,3,positive
5/3/2021 17:26,Update+Alerts+watchlist  All are here in this discord group 📌    📕⏳🟡70k+members   $WYNN $HOME $KNDI $MOBL $CBAT $NOW $PYPL $FB $GLD $TDOC $AMD $QQQ $BLNK $INTC $NFLX $BABA $BTC.X $MU $MOMO $TSN $FEYS $CAKE $SPAQ $KODK $QCOM $DOW $GOOGL $DOW $TDOC $AAL $SPY https://t.co/mIipCSR3f2,[],0,5/3/2021 17:26,Vijayraj11122,556,neutral
5/3/2021 17:28,"$GOOGL, looks like Google once to consolidate and meet around 2300 the brk out line. https://t.co/4vyugPOmIF",[],0,5/3/2021 17:28,JackTrader7,77,positive
5/3/2021 17:28,"SmartOptions® Unusual Activity Alert (Delayed)  $GOOGL $2100 Puts 12/17/2021 Exp  Trade Volume: 161 Contracts  $1,473,150 was traded now.  Current Stock Price: $2378.06  Trade Type: Sweep  Follow the Money &amp; Trade Options with Our SmartOptions® Ai. https://t.co/bIuaDk4J16",[],0,5/3/2021 17:28,SmartOptionsAi,5951,negative
5/3/2021 17:30,$SPX $SPY $AMZN $AAPL $AMD $FB $SHOP $BYND $NVDA $GOOGL $MSFT $TSLA $BA $CMG $INTC $NFLX $JPM $BAC $YM Was able to close it for a 100%profit. https://t.co/vBfooE2WqO,[],1,5/3/2021 17:30,stocktrader5550,557,positive
5/3/2021 17:31,"$GOOGL, Bearish Reversal, at Resistance level YLo , 1 Minute, 13:30",[],0,5/3/2021 17:31,CBLStocksFeed,214,negative
5/3/2021 17:33,"$GOOGL, Bearish Reversal, at Resistance level YLo , 1 Minute, 13:32",[],0,5/3/2021 17:33,CBLStocksFeed,214,negative
5/3/2021 17:36,"Coming back from a well deserved break from Twitter.... In the past couple of weeks I have been trading $BTX   It was trading at $5 less than a month ago, currently trades at $67 ,up 1,640%  in the past month  #stocks to watch $TSLA $AMZN $AAPL $PLTR $DKNG $FB $GOOGL $SQ $GME $BA",['stocks'],3,5/3/2021 17:36,WaltStreetPro,2976,positive
5/3/2021 17:42,$GOOGL  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 1076,"['stocks', 'daytrading', 'NYSE', 'NASDAQ', 'market']",0,5/3/2021 17:42,mediasentiment,6892,neutral
5/3/2021 17:42,$GOOGL  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 1078,"['stocks', 'daytrading', 'NYSE', 'NASDAQ', 'market']",0,5/3/2021 17:42,mediasentiment,6892,neutral
5/3/2021 17:46,@ArsalaanAli6 Thought the same about $GOOGL last year but no sure if there is anti trust issues as they own the platform. Google Pay with integrated digital wallet would put visa out of business. $TCEHY $BABA own payments in china.,[],0,5/3/2021 17:46,torovictorioso,77,positive
5/3/2021 17:46,"$GOOGL, Bullish Reversal, at Support level YLo , 1 Minute, 13:45",[],0,5/3/2021 17:46,CBLStocksFeed,214,positive
5/3/2021 17:46,Kroger Conducts Pilot Program For Drone Grocery Deliveries $KR $AMZN $GOOGL $GOOG $UPS https://t.co/qZPjOal19a,[],0,5/3/2021 17:46,newsfilterio,13439,neutral
5/3/2021 17:47,"Feels like a Chamath kind of day. Tbh, when fraudsters ask you to invest in stocks that behave like pennystocks, and you give them your money shouting #YOLO &amp; #TakeMyMoney, what do you expect? Lambos in return? $SPCE $CLOV $SPX $DJI $DIA $SPY $AAPL $MSFT $AMZN $GOOGL $FB $TSLA $V https://t.co/dtMUmpxsUn","['YOLO', 'TakeMyMoney']",1,5/3/2021 17:47,OmarNasik,60,negative
5/3/2021 17:50,"Sycale Advisors (NY) LLC,has filed Form 13F for Q1 2021.Opened NEW positions in $ASPCU $BOAS/U $BRK/B $GAMCU $GOOGL $LBRDA $SPY $SRNGU  Try Insider Forms mobile app, get realtime notifications and more  https://t.co/t5CkFUZh7T",[],0,5/3/2021 17:50,InsiderForms,1646,neutral
5/3/2021 17:53,Google is the internet !! #google #googl #goog #stock #market #tech #technology #epic #internet #monster https://t.co/zoGllb3m1f,"['google', 'googl', 'goog', 'stock', 'market', 'tech', 'technology', 'epic', 'internet', 'monster']",0,5/3/2021 17:53,leoventuresllc,204,positive
5/3/2021 17:54,2021-04-30 Short sale volume (not short interest) for $BIDU is 41%. https://t.co/HNBRhYHdCF $RENN 36% $BCOR 37% $GOOGL 46% $XLK 71%,[],0,5/3/2021 17:54,shortvolumes,3733,neutral
5/3/2021 17:56,"$GOOGL, Bullish Reversal, at Support level YLo , 1 Minute, 13:55",[],0,5/3/2021 17:56,CBLStocksFeed,214,positive
5/3/2021 17:58,"@SJosephBurns 2 companies that can change my life if I dont have it are $GOOGL and $AMZN, maybe $MSFT. Rest I dont care at all, in fact if they go into oblivion today, does not affect me a bit. Now try imagining without google search or maps or youtube or flights or ...",[],0,5/3/2021 17:58,iluvusorin,5,positive
5/3/2021 18:06,"Join me on Monday, May 3rd at 4:30 PM ET for a complimentary live class, where you'll learn everything you need to know to take advantage of the quick moves on FANG stocks - by using the leverage of Weekly Options!  https://t.co/1p4jS9Vsm4   $FB $AAPL $AMZN $NFLX $GOOGL",[],0,5/3/2021 18:06,BigTrend,2157,neutral
5/3/2021 18:07,"$GOOGL, Bullish Reversal, at Support level YLo , 1 Minute, 14:06",[],0,5/3/2021 18:07,CBLStocksFeed,214,positive
5/3/2021 18:08,"@karenfinerman @sak386 The GOOG/GOOGL spread is confounding.  Is it as simple as GOOG buybacks, or do you think there's more to it?",[],0,5/3/2021 18:08,flat6holdings,12,negative
5/3/2021 18:10,Grom Social Enterprises: Highly Undervalued Children’s Entertainment Stock @Grom_Social_com $GRMM #social #stock #smallcap #stocktowatch #privacy #internetsafety #socialmedia #Facebook #Instagram #TikTock $FB $TWTR $SNAP $GOOGL $TCEHY #COPPA https://t.co/K5HFx1GHP1 https://t.co/ypNNtnGaru,"['social', 'stock', 'smallcap', 'stocktowatch', 'privacy', 'internetsafety', 'socialmedia', 'Facebook', 'Instagram', 'TikTock', 'COPPA']",2,5/3/2021 18:10,wwfinancial,4007,neutral
5/3/2021 18:11,"Overtraded on a choppy day.  Need 2 setup higher conviction trades, false breakouts all over this market. NFLX 530c 2.1-&gt;1.51🍎 SHOP 1150p 18.6 -&gt;19.9🍏 GOOGL 2300p 5.8 -&gt;5🍎 DOCU 210p 1.8-&gt;1.99🍏 SPOT 240p 1.91 -&gt;1.66🍎  day: -266",[],0,5/3/2021 18:11,theRyanMD,16,negative
5/3/2021 18:12,Just a weird market. It feels like holding your nose and buying up here. Amazon erased all of its earnings pop and most of its split rumors gains. $smh getting spanked. $googl sub 2400 now and red from open post earnings. We’re doing this without big tech.,[],0,5/3/2021 18:12,LookAtTheVolume,828,negative
5/3/2021 18:13,"Google announces three-year partnership with WNBA, ESPN $GOOG $GOOGL $DIS",[],0,5/3/2021 18:13,sbwcws,4694,positive
5/3/2021 18:15,@yelena_jazz tbf i’d rather it be from potatoes that what googl says https://t.co/Fcj68OkJLj,[],0,5/3/2021 18:15,makiscurse,326,neutral
5/3/2021 18:20,Check this out! https://t.co/NOH6jJE6eB $FB $AAPL $AMZN $NFLX $GOOGL $IBB $SPY,[],0,5/3/2021 18:20,IncredibleTrade,46995,neutral
5/3/2021 18:21,via IncredibleTrade: Check this out! https://t.co/toJVay6Tin $FB $AAPL $AMZN $NFLX $GOOGL $IBB $SPY $fb,[],0,5/3/2021 18:21,FinTwitFB,636,neutral
5/3/2021 18:23,"$GOOGL, Bullish Reversal, at Support level YLo , 1 Minute, 14:23",[],0,5/3/2021 18:23,CBLStocksFeed,214,positive
5/3/2021 18:25,Join the most profitable trading alerts chatroom  $SPX $SPY $AMZN $AAPL $AMD $FB $SHOP $BYND $NVDA $GOOGL $MSFT $TSLA $BA $CMG $INTC $NFLX $JPM $BAC $YM $YM_F $NQ $NQ_F $ES $ES_F $GC $GLD $QQQ $WMT $SQ $TLT $BABA $BIDU $ROKU $RTY_F $RTY $IWM $VIX $DIA $NFLX https://t.co/iprDULAn2L,[],0,5/3/2021 18:25,stocktrader5550,557,neutral
5/3/2021 18:26,"#Options Flow Grid Update $GOOGL #OptionsTrading Alphabet Shares 🔻 0.19% to $2,349.32 #OptionsFlow #optiontrading #stocks #stock #StockMarket #investing #Investment https://t.co/Gr3YvQQ4OY https://t.co/F7DwHO4yI7","['Options', 'OptionsTrading', 'OptionsFlow', 'optiontrading', 'stocks', 'stock', 'StockMarket', 'investing', 'Investment']",0,5/3/2021 18:26,MITickWatcher,5168,negative
5/3/2021 18:28,"$GOOGL, Bullish Reversal, at Support level YLo , 1 Minute, 14:28",[],0,5/3/2021 18:28,CBLStocksFeed,214,positive
